,date_start,date_stop,hourly_stats_aggregated_by_advertiser_time_zone,account_id,account_name,account_currency,campaign_id,campaign_name,ad_id,ad_name,adset_id,adset_name,objective,spend,clicks,unique_clicks,unique_ctr,impressions,reach,actions,action_values,outbound_clicks,cpc,cpm,cpp,ctr,frequency,inline_link_click_ctr,inline_link_clicks,inline_post_engagement,mobile_app_purchase_roas,social_clicks,social_impressions,social_reach,total_action_value,total_actions,total_unique_actions,unique_inline_link_click_ctr,unique_link_clicks_ctr,unique_social_clicks
45,2018-02-13,2018-03-15,01:00:00 - 01:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679364606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.05,0,0,0,4,0,"[{'action_target_id': '157655541008710', 'action_type': 'comment', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}]",,,0,12.5,0,0,0,0,0,1,,0,0,0,0,1,0,0,0,0
46,2018-02-13,2018-03-15,01:00:00 - 01:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.5,3,0,0,57,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '4'}]",,"[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '3'}]",0.166667,8.77193,0,5.263158,0,5.263158,3,3,,0,0,0,0,9,0,0,0,0
33,2018-02-13,2018-03-15,01:00:00 - 01:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369606,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.02,0,0,0,2,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
47,2018-02-13,2018-03-15,01:00:00 - 01:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370006,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.07,1,0,0,7,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '2'}]",,"[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '1'}]",0.07,10,0,14.285714,0,14.285714,1,1,,0,0,0,0,4,0,0,0,0
37,2018-02-13,2018-03-15,01:00:00 - 01:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370806,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.54,0,0,0,45,0,,,,0,12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
48,2018-02-13,2018-03-15,01:00:00 - 01:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679371606,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.14,0,0,0,7,0,,,,0,20,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
60,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261097006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.01,0,0,0,1,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
63,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261107406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0,0,0,0,2,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
64,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,1.33,5,0,0,115,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '35'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '36'}, {'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '5'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '72'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '23.34'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '23.34'}]","[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '5'}]",0.266,11.565217,0,4.347826,0,4.347826,5,5,,0,2,0,23.34,79,0,0,0,0
66,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.03,0,0,0,3,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
57,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.02,0,0,0,3,0,,,,0,6.666667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
61,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261125206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.14,0,0,0,17,0,,,,0,8.235294,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
58,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.91,3,0,0,80,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '2'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '3'}]",0.303333,11.375,0,3.75,0,3.75,3,3,,0,0,0,0,8,0,0,0,0
56,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347806,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.02,1,0,0,4,0,"[{'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '1'}]",0.02,5,0,25,0,25,1,1,,0,0,0,0,1,0,0,0,0
67,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679349406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.03,0,0,0,1,0,,,,0,30,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
50,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679350406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,2.83,5,0,0,275,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '5'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'post', 'value': '1'}, {'action_target_id': '157655541008710', 'action_type': 'post_reaction', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '6'}, {'action_target_id': '157655541008710', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '6'}, {'action_target_id': '157655541008710', 'action_type': 'post_engagement', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '3'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '0.52'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '0.52'}]","[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '5'}]",0.566,10.290909,0,1.818182,0,1.818182,5,7,,0,6,0,0.52,11,0,0,0,0
55,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359006,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.01,0,0,0,2,0,,,,0,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
54,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.41,3,0,0,105,0,"[{'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '3'}]",,"[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '3'}]",0.47,13.428571,0,2.857143,0,2.857143,3,3,,0,0,0,0,3,0,0,0,0
49,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679364606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.08,0,0,0,7,0,,,,0,11.428571,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
51,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.52,1,0,0,48,0,"[{'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '1'}]",0.52,10.833333,0,2.083333,0,2.083333,1,1,,0,1,0,0,1,0,0,0,0
53,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369606,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.01,0,0,0,1,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
62,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370006,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.02,0,0,0,2,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
52,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679370806,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.24,0,0,0,27,0,,,,0,8.888889,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
65,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679371606,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.12,0,0,0,7,0,,,,0,17.142857,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
59,2018-02-13,2018-03-15,02:00:00 - 02:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679380406,6088679346206,6088679346206,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.05,0,0,0,2,0,,,,0,25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
74,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261109006,6088261081006,6088261081006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.51,0,0,0,40,0,,,,0,12.75,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
72,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261118406,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.01,0,0,0,1,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
75,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088261078806,Parent App Android (Reg) USA 2/2018,6088261125206,6088261087006,6088261087006,Parent App Android (Reg) USA 2/2018,APP_INSTALLS,0.04,0,0,0,4,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
76,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.49,1,0,0,33,0,"[{'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '1'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '1'}]",0.49,14.848485,0,3.030303,0,3.030303,1,1,,0,0,0,0,1,0,0,0,0
77,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679347806,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.01,0,0,0,1,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
71,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679350406,6088679342406,6088679342406,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,1.01,3,0,0,90,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'link_click', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107964630119', 'action_type': 'page_engagement', 'value': '3'}, {'action_target_id': '1688107964630119', 'action_type': 'post_engagement', 'value': '3'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '1'}]",,"[{'action_target_id': '1688107964630119', 'action_type': 'outbound_click', 'value': '3'}]",0.336667,11.222222,0,3.333333,0,3.333333,3,3,,1,3,0,0,5,0,0,0,0
78,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359006,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.03,0,0,0,2,0,,,,0,15,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
79,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679359406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.5,1,0,0,36,0,"[{'action_target_id': '1688107944630121', 'action_type': 'link_click', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'post', 'value': '1'}, {'action_target_id': '1688107944630121', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107944630121', 'action_type': 'post_engagement', 'value': '2'}]",,"[{'action_target_id': '1688107944630121', 'action_type': 'outbound_click', 'value': '1'}]",0.5,13.888889,0,2.777778,0,2.777778,1,2,,0,0,0,0,2,0,0,0,0
70,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679364606,6088679343806,6088679343806,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.03,0,0,0,3,0,,,,0,10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
73,2018-02-13,2018-03-15,03:00:00 - 03:59:59,1504283473119276,Active Ad Account,USD,6088679327006,Parent App Android (Reg) USA 3/1/2018,6088679369406,6088679345006,6088679345006,Parent App Android (Reg) USA 3/1/2018,APP_INSTALLS,0.26,2,0,0,24,0,"[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_activate_app', 'value': '9'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.fb_mobile_complete_registration', 'value': '1'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '10'}, {'action_target_id': '1688107854630130', 'action_type': 'link_click', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'mobile_app_install', 'value': '1'}, {'action_target_id': '1688107854630130', 'action_type': 'page_engagement', 'value': '2'}, {'action_target_id': '1688107854630130', 'action_type': 'post_engagement', 'value': '2'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '20'}]","[{'action_target_id': '160703111189157', 'action_type': 'app_custom_event.other', 'value': '10.35'}, {'action_target_id': '160703111189157', 'action_type': 'app_custom_event', 'value': '10.35'}]","[{'action_target_id': '1688107854630130', 'action_type': 'outbound_click', 'value': '2'}]",0.13,10.833333,0,8.333333,0,8.333333,2,2,,0,0,0,10.35,23,0,0,0,0
